brand_id,brand::ar,brand::en,brand_info_story::ar,brand_info_story::en,branded_vs_private_label,brand_owner::en,is_valid,brand_owner::ar,brand_owner::ku,brand::ku,brand_info_story::ku,brand_type::en
savak,Savak,Savak,,,,SAVAK,True,,,,,
zel,Zel,Zel,,,,,True,,,,,
kazova,Kazova,Kazova,,,,,True,,,,,
ozkardesler,Ozkardesler,Ozkardesler,,,,,True,,,,,
tire_sut_kooperatifi,Tire Sut Kooperatifi,Tire Sut Kooperatifi,,,,TIRE SUT KOOPERATIFI,True,,,,,
metro_chef,Metro Chef,Metro Chef,,,,METRO CHEF,True,,,,,
ortakbahce,Ortakbahce,Ortakbahce,,,,,True,,,,,
ozgun_zeytin,Ozgun Zeytin,Ozgun Zeytin,,,,OZGUN ZEYTIN,True,,,,,
cemilusta,Cemilusta,Cemilusta,,,,CEMILUSTA,True,,,,,
bitez_dondurma,Bitez Dondurma,Bitez Dondurma,,,,,True,,,,,
eral_kokorec,Eral Kokorec,Eral Kokorec,,,,ERAL KOKOREC,True,,,,,
sanpa,Sanpa,Sanpa,,,,SANPA,True,,,,,
duranlar,Duranlar,Duranlar,,,,,True,,,,,
kocaman,Kocaman,Kocaman,,,,KOCAMAN,True,,,,,
bagdat,Bagdat,Bagdat,,,,BAGDAT,True,,,,,
soma_kadin_atolyesi,Soma Kadin Atolyesi,Soma Kadin Atolyesi,,,,SOMA KADIN ATOLYESI,True,,,,,
pure_olive_oil,Pure Olive Oil,Pure Olive Oil,,,,PURE OLIVE OIL,True,,,,,
lavalia,Lavalia,Lavalia,,,,,True,,,,,
dr_renaud,,Dr Renaud,,,,DR RENAUD,True,,,,,
astrum,Astrum,Astrum,,,,,True,,,,,
bathroom_solutions,Bathroom Solutions,Bathroom Solutions,,,,,True,,,,,
dogs_collection,Dogs Collection,Dogs Collection,,,,,True,,,,,
super_duper,Super Duper,Super Duper,,,,,True,,,,,
blue_ribbon,,Blue Ribbon,,,,BLUE RIBBON,True,,,,,
le_salon,,Le Salon,,,,LE SALON,True,,,,,
rosewood,,Rosewood,,,,ROSEWOOD,True,,,,,
sv_aquarium,,SV Aquarium,,,,SV AQUARIUM,True,,,,,
sydeco,,Sydeco,,,,SYDECO,True,,,,,
tarhong,,Tarhong,,,,TARHONG,True,,,,,
neowiz,Neowiz,Neowiz,,,,NEOWIZ,True,,,,,
happy_volcano,Happy Volcano,Happy Volcano,,,,,True,,,,,
humble_games,Humble Games,Humble Games,,,,HUMBLE GAMES,True,,,,,
outright_games,Outright Games,Outright Games,,,,OUTRIGHT GAMES,True,,,,,
modus,Modus,Modus,,,,MODUS,True,,,,,
team17,Team17,Team17,,,,,True,,,,,
kepler,Kepler,Kepler,,,,,True,,,,,
skydance_interactive,Skydance Interactive,Skydance Interactive,,,,,True,,,,,
franprix,Franprix,Franprix,,,,,True,,,,,
ketofy,Ketofy,Ketofy,,,,,True,,,,,
fisherman_s_choice,Fisherman's Choice,Fisherman's Choice,,,,FISHERMAN'S CHOICE,True,,,,,
tada,Tada!,Tada!,,,,,True,,,,,
mimo,,Mimo,,,,MIMO,True,,,,,
namaste,,Namaste,,,,NAMASTE,True,,,,,
nature_farms,,Nature Farms,,,,,True,,,,,
oaty_bruce,,Oaty Bruce,,,,,True,,,,,
real_food_bar,Real Food Bar,Real Food Bar,,,,REAL FOOD BAR,True,,,,,
thryve,Thryve,Thryve,,,,THRYVE,True,,,,,
pee_buddy,Pee Buddy,Pee Buddy,,,,PEE BUDDY,True,,,,,
deadly_shark,Deadly Shark,Deadly Shark,,,,DEADLY SHARK,True,,,,,
skinoheal,Skinoheal,Skinoheal,,,,,True,,,,,
monuril,Monuril,Monuril,,,,MONURIL,True,,,,,
raylax,Raylax,Raylax,,,,RAYLAX,True,,,,,
migranerton,Migranerton,Migranerton,,,,MIGRANERTON,True,,,,,
damine,Damine,Damine,,,,DAMINE,True,,,,,
el_rashedy_el_mizan,El Rashedy El Mizan,El Rashedy El Mizan,,,,,True,,,,,
sameh_mall,,Sameh Mall,,,,,True,,,,,
al_sheikh,,Al Sheikh,,,,AL SHEIKH,True,,,,,
limas,,Limas,,,,LIMAS,True,,,,,
foresan,Foresan,Foresan,,,,FORESAN,True,,,,,
health_nation,Health Nation,Health Nation,,,,HEALTH NATION,True,,,,,
al_jibrini,,Al Jibrini,,,,AL JIBRINI,True,,,,,
healths_harmony,,Healths Harmony,,,,HEALTHS HARMONY,True,,,,,
noum,Noum,Noum,,,,,True,,,,,
romeo,,Romeo,,,,ROMEO,True,,,,,
caldenor,Caldenor,Caldenor,,,,,True,,,,,
spiromax,Spiromax,Spiromax,,,,,True,,,,,
zola,Zola,Zola,,,,,True,,,,,
devaso,,Devaso,,,,DEVASO,True,,,,,
kavy,,Kavy,,,,,True,,,,,
al_nawair,Al Nawair,Al Nawair,,,,,True,,,,,
kuripet,,Kuripet,,,,KURIPET,True,,,,,
lgi,,Lgi,,,,LGI,True,,,,,
lisi,,Lisi,,,,,True,,,,,
mary_liz,,Mary Liz,,,,MARY LIZ,True,,,,,
migi,,Migi,,,,MIGI,True,,,,,
pastina,,Pastina,,,,PASTINA,True,,,,,
qualitier,,Qualitier,,,,QUALITIER,True,,,,,
rhyno,,Rhyno,,,,RHYNO,True,,,,,
topline,,Topline,,,,TOPLINE,True,,,,,
amaglusta,Amaglusta,Amaglusta,,,,,True,,,,,
atcogliflozin,Atcogliflozin,Atcogliflozin,,,,,True,,,,,
averocoxib,Averocoxib,Averocoxib,,,,,True,,,,,
caventol,Caventol,Caventol,,,,,True,,,,,
cystone,Cystone,Cystone,,,,Himalaya Herbals,True,,,,,
finofib,Finofib,Finofib,,,,,True,,,,,
futacoxib,Futacoxib,Futacoxib,,,,,True,,,,,
geocand_plus,Geocand Plus,Geocand Plus,,,,,True,,,,,
injectamol,Injectamol,Injectamol,,,,,True,,,,,
naphcozole,Naphcozole,Naphcozole,,,,NAPHCOZOLE,True,,,,,
norgesic,Norgesic,Norgesic,,,,NORGESIC,True,,,,,
normaten,Normaten,Normaten,,,,,True,,,,,
pioglumet,Pioglumet,Pioglumet,,,,,True,,,,,
prednisolone,Prednisolone,Prednisolone,,,,PREDNISOLONE,True,,,,,
sansoimmune,Sansoimmune,Sansoimmune,,,,SANSOIMMUNE,True,,,,,
vitalox,Vitalox,Vitalox,,,,VITALOX,True,,,,,
vonacidan,Vonacidan,Vonacidan,,,,VONACIDAN,True,,,,,
qahwat_yadoh,Qahwat Yadoh,Qahwat Yadoh,,,,QAHWAT YADOH,True,,,,,
samnan,Samnan,Samnan,,,,SAMNAN,True,,,,,
skinny_whip,Skinny Whip,Skinny Whip,,,,SKINNY WHIP,True,,,,,
wadi_al_aseel,Wadi Al Aseel,Wadi Al Aseel,,,,WADI AL ASEEL,True,,,,,
unipower,,Unipower,,,,UNIPOWER,True,,,,,
chap_mei,,Chap Mei,,,,CHAP MEI,True,,,,,
chicos,,Chicos,,,,CHICOS,True,,,,,
chillafish,,ChillaFish,,,,,True,,,,,
cicciobello,,Cicciobello,,,,,True,,,,,
kangaru,,Kangaru,,,,KANGARU,True,,,,,
step2,,Step2,,,,The Step2 Company,True,,,,,
threadbear,,ThreadBear,,,,THREADBEAR,True,,,,,
yalla_generic_play,,Yalla Generic Play,,,,YALLA GENERIC PLAY,True,,,,,
amigoz,,Amigoz,,,,,True,,,,,
dinoland,,Dinoland,,,,DINOLAND,True,,,,,
nahla,,Nahla,,,,,True,,,,,
pathradhi,,Pathradhi,,,,,True,,,,,
west_wood,,West Wood,,,,,True,,,,,
samir_aly,,Samir & Aly,,,,SAMIR & ALY,True,,,,,
fabriano,,Fabriano,,,,FABRIANO,True,,,,,
folia,,Folia,,,,,True,,,,,
xlord,XLord,XLord,,,,XLORD,True,,,,,
sparkalive,,Sparkalive,,,,SPARKALIVE,True,,,,,
natury_s,,Natury's,,,,NATURY'S,True,,,,,
logidex,,Logidex,,,,LOGIDEX,True,,,,,
sundus,,Sundus,,,,SUNDUS,True,,,,,
mistermitt,Mistermitt,Mistermitt,,,,MISTERMITT,True,,,,,
nurishh,Nurishh,Nurishh,,,,NURISHH,True,,,,,
nutritional,Nutritional,Nutritional,,,,,True,,,,,
osk,OSK,OSK,,,,OSK,True,,,,,
progarden,ProGarden,ProGarden,,,,,True,,,,,
seeken,Seeken,Seeken,,,,SEEKEN,True,,,,,
showa,Showa,Showa,,,,,True,,,,,
kotobukiya,Kotobukiya,Kotobukiya,,,,,True,,,,,
ezcast,EZCast,EZCast,,,,,True,,,,,
hdtv_premium,HDTV Premium,HDTV Premium,,,,HDTV PREMIUM,True,,,,,
netum,Netum,Netum,,,,NETUM,True,,,,,
ruijie,Ruijie,Ruijie,,,,,True,,,,,
twinmos,TwinMOS,TwinMOS,,,,TWINMOS,True,,,,,
amazon_basics,Amazon Basics,Amazon Basics,,,,Amazon,True,,,,,
evlutionnutrition,Evlutionnutrition,Evlutionnutrition,,,,EVLUTIONNUTRITION,True,,,,,
elleesse,ElleEsse,ElleEsse,,,,,True,,,,,
erdem,Erdem,Erdem,,,,ERDEM,True,,,,,
fit_flex,Fit & Flex,Fit & Flex,,,,FIT & FLEX,True,,,,,
joytiti,Joytiti,Joytiti,,,,JOYTITI,True,,,,,
kagayaki,Kagayaki,Kagayaki,,,,KAGAYAKI,True,,,,,
gamvity,,Gamvity,,,,GAMVITY,True,,,,,
g_story,,G-Story,,,,,True,,,,,
hobot,,Hobot,,,,,True,,,,,
imperator_works,,Imperator Works,,,,,True,,,,,
sit_dsports,,Sit Dsports,,,,,True,,,,,
african_dream_foods,African Dream Foods,African Dream Foods,,,,AFRICAN DREAM FOODS,True,,,,,
lubby,Lubby,Lubby,,,,,True,,,,,
activ_ozone,Activ Ozone,Activ Ozone,,,,,True,,,,,
aliver,Aliver,Aliver,,,,,True,,,,,
bema_baby,Bema Baby,Bema Baby,,,,,True,,,,,
bioxine,Bioxine,Bioxine,,,,,True,,,,,
bolver,Bolver,Bolver,,,,BOLVER,True,,,,,
deigo,Deigo,Deigo,,,,,True,,,,,
keto_guru,Keto Guru,Keto Guru,,,,,True,,,,,
liovital,Liovital,Liovital,,,,LIOVITAL,True,,,,,
maxicor,Maxicor,Maxicor,,,,,True,,,,,
natuala,Natuala,Natuala,,,,,True,,,,,
qurx,Qurx,Qurx,,,,,True,,,,,
rohto,Rohto,Rohto,,,,Mentholatum,True,,,,,
slimsmart,Slimsmart,Slimsmart,,,,,True,,,,,
so20,SO20,SO20,,,,,True,,,,,
x_ing,X-Ing,X-Ing,,,,,True,,,,,
groot,Groot,Groot,,,,GROOT,True,,,,,
cerealitalia,Cerealitalia,Cerealitalia,,,,CEREALITALIA,True,,,,,
ezpz,EZPZ,EZPZ,,,,EZPZ,True,,,,,
myfitness,MyFitness,MyFitness,,,,MYFITNESS,True,,,,,
khairat_al_yemen,Khairat Al-Yemen,Khairat Al-Yemen,,,,KHAIRAT AL-YEMEN,True,,,,,
krosti,Krosti,Krosti,,,,,True,,,,,
lycka,Lycka,Lycka,,,,,True,,,,,
bazic,,Bazic,,,,BAZIC,True,,,,,
core_labs_x,Core Labs X,Core Labs X,,,,,True,,,,,
moo_chews,Moo Chews,Moo Chews,,,,,True,,,,,
ssa_supplements,SSA Supplements,SSA Supplements,,,,,True,,,,,
em_fares,,Em Fares,,,,EM FARES,True,,,,,
ambroxon,Ambroxon,Ambroxon,,,,AMBROXON,True,,,,,
arox,Arox,Arox,,,,AROX,True,,,,,
delor,Delor,Delor,,,,DELOR,True,,,,,
ezeair,Ezeair,Ezeair,,,,EZEAIR,True,,,,,
gasorab,Gasorab,Gasorab,,,,,True,,,,,
glemont,Glemont,Glemont,,,,,True,,,,,
glenmate,Glenmate,Glenmate,,,,GLENMATE,True,,,,,
gocof,Gocof,Gocof,,,,GOCOF,True,,,,,
hamalar,Hamalar,Hamalar,,,,HAMALAR,True,,,,,
itratop,Itratop,Itratop,,,,ITRATOP,True,,,,,
propecia,Propecia,Propecia,,,,,True,,,,,
stryve,Stryve,Stryve,,,,,True,,,,,
yava_labs,Yava Labs,Yava Labs,,,,YAVA LABS,True,,,,,
express_pedi,Express Pedi,Express Pedi,,,,EXPRESS PEDI,True,,,,,
zlatiborac,Zlatiborac,Zlatiborac,,,,ZLATIBORAC,True,,,,,
nuts_republic,,Nuts Republic,,,,NUTS REPUBLIC,True,,,,,
damascus_gate,,Damascus Gate,,,,,True,,,,,
swisher_sweets,,Swisher Sweets,,,,SWISHER SWEETS,True,,,,,
design_berlin,,Design Berlin,,,,DESIGN BERLIN,True,,,,,
green_light,Green Light,Green Light,,,,GREEN LIGHT,True,,,,,
ysr,,YSR,,,,YSR,True,,,,,
glitter_girl,Glitter Girl,Glitter Girl,,,,GLITTER GIRL,True,,,,,
blippi,Blippi,Blippi,,,,BLIPPI,True,,,,,
coco_surprise,Coco Surprise,Coco Surprise,,,,COCO SURPRISE,True,,,,,
d_dart,D-Dart,D-Dart,,,,D-DART,True,,,,,
kinderfeets,Kinderfeets,Kinderfeets,,,,KINDERFEETS,True,,,,,
gund,Gund,Gund,,,,GUND,True,,,,,
ecoiffier,Ecoiffier,Ecoiffier,,,,ECOIFFIER,True,,,,,
ki_et_la,Ki Et La,Ki Et La,,,,KI ET LA,True,,,,,
baby_annabell,Baby Annabell,Baby Annabell,,,,Zapf Creation,True,,,,,
bruder,Bruder,Bruder,,,,,True,,,,,
dickie,Dickie,Dickie,,,,Simba-Dickie Group,True,,,,,
jada,Jada,Jada,,,,JADA,True,,,,,
hauck,Hauck,Hauck,,,,,True,,,,,
eastern_jungle_gym,Eastern Jungle Gym,Eastern Jungle Gym,,,,,True,,,,,
playmates,Playmates,Playmates,,,,Playmates,True,,,,,
jd_bug,Jd Bug,Jd Bug,,,,JD BUG,True,,,,,
edu_toys,Edu Toys,Edu Toys,,,,EDU TOYS,True,,,,,
hostfull,Hostfull,Hostfull,,,,HOSTFULL,True,,,,,
b_b_junior,B-B Junior,B-B Junior,,,,B-B JUNIOR,True,,,,,
discovery_mind_blown,Discovery Mind Blown,Discovery Mind Blown,,,,DISCOVERY MIND BLOWN,True,,,,,
hauck_toys,Hauck Toys,Hauck Toys,,,,,True,,,,,
kidztech,Kidztech,Kidztech,,,,,True,,,,,
ibrands,Ibrands,Ibrands,,,,IBRANDS,True,,,,,
baby_maziuna,Baby Maziuna,Baby Maziuna,,,,BABY MAZIUNA,True,,,,,
baby_alive_furreal,Baby Alive & Furreal,Baby Alive & Furreal,,,,Hasbro,True,,,,,
furreal_friends,Furreal Friends,Furreal Friends,,,,FURREAL FRIENDS,True,,,,,
best_furry_friends,Best Furry Friends,Best Furry Friends,,,,BEST FURRY FRIENDS,True,,,,,
aquadoodle,Aquadoodle,Aquadoodle,,,,,True,,,,,
bush_baby_world,Bush Baby World,Bush Baby World,,,,,True,,,,,
ifam,Ifam,Ifam,,,,IFAM,True,,,,,
jar_melo,Jar Melo,Jar Melo,,,,JAR MELO,True,,,,,
keypsees,Keypsees,Keypsees,,,,,True,,,,,
delsit,Delsit,Delsit,,,,DELSIT,True,,,,,
dantoy,Dantoy,Dantoy,,,,DANTOY,True,,,,,
boom_city,Boom City,Boom City,,,,,True,,,,,
goo_jit_zoo,Goo Jit Zoo,Goo Jit Zoo,,,,GOO JIT ZOO,True,,,,,
capsule_chix,Capsule Chix,Capsule Chix,,,,CAPSULE CHIX,True,,,,,
disney_doorables,Disney Doorables,Disney Doorables,,,,DISNEY DOORABLES,True,,,,,
3c4g,3C4G,3C4G,,,,3C4G,True,,,,,
animolds,Animolds,Animolds,,,,,True,,,,,
hape,Hape,Hape,,,,HAPE,True,,,,,
beilaluna,Beilaluna,Beilaluna,,,,BEILALUNA,True,,,,,
kidkraft,Kidkraft,Kidkraft,,,,KIDKRAFT,True,,,,,
knack,Knack,Knack,,,,KNACK,True,,,,,
fingerlings,Fingerlings,Fingerlings,,,,,True,,,,,
candylocks,Candylocks,Candylocks,,,,,True,,,,,
cool_maker,Cool Maker,Cool Maker,,,,,True,,,,,
moon_lite,Moon Lite,Moon Lite,,,,,True,,,,,
bakugan,Bakugan,Bakugan,,,,,True,,,,,
airhogs,Airhogs,Airhogs,,,,,True,,,,,
dreamworks_dragons,Dreamworks Dragons,Dreamworks Dragons,,,,,True,,,,,
cardinal_games,Cardinal Games,Cardinal Games,,,,CARDINAL GAMES,True,,,,,
feber,Feber,Feber,,,,,True,,,,,
kick_off,Kick-Off,Kick-Off,,,,,True,,,,,
girabrilla,Girabrilla,Girabrilla,,,,,True,,,,,
glo_up_girls,Glo Up Girls,Glo Up Girls,,,,GLO UP GIRLS,True,,,,,
grow_n_up,Grow N Up,Grow N Up,,,,,True,,,,,
imc_toys,Imc Toys,Imc Toys,,,,,True,,,,,
busquets,Busquets,Busquets,,,,BUSQUETS,True,,,,,
fidget,Fidget,Fidget,,,,FIDGET,True,,,,,
extrem_bots,Extrem Bots,Extrem Bots,,,,EXTREM BOTS,True,,,,,
keenway,Keenway,Keenway,,,,KEENWAY,True,,,,,
geo_safari,Geo Safari,Geo Safari,,,,GEO SAFARI,True,,,,,
cool_wheels,Cool Wheels,Cool Wheels,,,,,True,,,,,
goliath,Goliath,Goliath,,,,GOLIATH,True,,,,,
buzz_bee,Buzz Bee,Buzz Bee,,,,Alex Brands,True,,,,,
blue_s_clues_you,Blue's Clues & You,Blue's Clues & You,,,,,True,,,,,
disney_vampirina,Disney Vampirina,Disney Vampirina,,,,,True,,,,,
alice_s_wonderland_bakery,Alice's Wonderland Bakery,Alice's Wonderland Bakery,,,,,True,,,,,
cloudees,Cloudees,Cloudees,,,,CLOUDEES,True,,,,,
bel,Bel,Bel,,,,BEL,True,,,,,
alligator,Alligator,Alligator,,,,ALLIGATOR,True,,,,,
igloo_books,Igloo Books,Igloo Books,,,,IGLOO BOOKS,True,,,,,
al_jazzar,,Al Jazzar,,,,AL JAZZAR,False,,,,,
al_kaser,,Al Kaser,,,,,True,,,,,
al_naser,,Al Naser,,,,,True,,,,,
zingy_zoo,,Zingy Zoo,,,,,True,,,,,
royalex,,Royalex,,,,ROYALEX,True,,,,,
porser,Porser,Porser,,,,,True,,,,,
ajooba,,Ajooba,,,,,True,,,,,
yukon,,Yukon,,,,,True,,,,,
les_doodingues,,Les Doodingues,,,,,True,,,,,
mms_nonwoven,,MMS Nonwoven,,,,,True,,,,,
coco_thumb,Coco Thumb,Coco Thumb,,,,COCO THUMB,True,,,,,
gentil,,Gentil,,,,GENTIL,True,,,,,
bonko,Bonko,Bonko,,,,BONKO,True,,,,,
ipca,Ipca,Ipca,,,,,True,,,,,
joymax,Joymax,Joymax,,,,,True,,,,,
menfert,Menfert+,Menfert+,,,,,True,,,,,
multiwell,Multiwell,Multiwell,,,,,True,,,,,
tierra_viva,,Tierra Viva,,,,TIERRA VIVA,True,,,,,
buki,,Buki,,,,Lagoon Group,True,,,,,
cuddly_loveables,,Cuddly Loveables,,,,CUDDLY LOVEABLES,True,,,,,
funny_box,,Funny Box,,,,FUNNY BOX,True,,,,,
hst,,HST,,,,,True,,,,,
johntoy,,Johntoy,,,,,True,,,,,
plasma,,Plasma,,,,PLASMA,True,,,,,
sam_toys,,Sam Toys,,,,SAM TOYS,True,,,,,
tobys_ponycycle,,Tobys Ponycycle,,,,,True,,,,,
zoozi,,Zoozi,,,,,True,,,,,
reuril_d3,,Reuril D3,,,,,True,,,,,
storia,Storia,Storia,,,,STORIA,True,,,,,
ef_chlor,Ef-Chlor,Ef-Chlor,,,,,True,,,,,
percuro,,Percuro,,,,PERCURO,True,,,,,
all_in_one,All in One,All in One,,,,ALL IN ONE,True,,,,,
altun,Altun,Altun,,,,,True,,,,,
mack_andy,Mack Andy,Mack Andy,,,,,True,,,,,
t_a_f_pets,T.A.F Pets,T.A.F Pets,,,,T.A.F PETS,True,,,,,
pure_plus,,Pure Plus,,,,PURE PLUS,True,,,,,
vista,Vista,Vista,,,,VISTA,True,,,,,
black_panther,,Black Panther,,,,BLACK PANTHER,True,,,,,
so_fresh,,So Fresh,,,,,True,,,,,
rehab,,Rehab,,,,REHAB,True,,,,,
peripera,Peripera,Peripera,,,,PERIPERA,True,,,,,
school_smart,School Smart,School Smart,,,,,True,,,,,
okay_pure_naturals,Okay Pure Naturals,Okay Pure Naturals,,,,OKAY PURE NATURALS,True,,,,,
piko,Piko,Piko,,,,,True,,,,,
doggy_baking_co,Doggy Baking Co.,Doggy Baking Co.,,,,DOGGY BAKING CO.,True,,,,,
bolsius,Bolsius,Bolsius,,,,BOLSIUS,True,,,,,
instick,,Instick,,,,,True,,,,,
pescience,,PEScience,,,,PESCIENCE,True,,,,,
honey_baby,Honey Baby,Honey Baby,,,,,True,,,,,
honey_tree,Honey Tree,Honey Tree,,,,HONEY TREE,True,,,,,
nando,Nando,Nando,,,,NANDO,True,,,,,
pacific_foods,Pacific Foods,Pacific Foods,,,,,True,,,,,
better_body_foods,Better Body Foods,Better Body Foods,,,,,True,,,,,
usagi,Usagi,Usagi,,,,USAGI,True,,,,,
vitocare,Vitocare,Vitocare,,,,VITOCARE,True,,,,,
white_bell,White Bell,White Bell,,,,WHITE BELL,True,,,,,
ciceklerin_ozu,,Ciceklerin Ozu,,,,,True,,,,,
defne,,Defne,,,,DEFNE,True,,,,,
duzici,,Duzici,,,,DUZICI,True,,,,,
erzin,,Erzin,,,,ERZIN,True,,,,,
yagmur,Yagmur,Yagmur,,,,,True,,,,,
penguin_cubes,,Penguin Cubes,,,,PENGUIN CUBES,True,,,,,
furazol,Furazol,Furazol,,,,FURAZOL,True,,,,,
sew_star,,Sew-Star,,,,SEW-STAR,True,,,,,
yumazing,,Yumazing,,,,,True,,,,,
amani_nimita,Amani Nimita,Amani Nimita,,,,,True,,,,,
aminno,Aminno,Aminno,,,,,True,,,,,
astorino,Astorino,Astorino,,,,,True,,,,,
axis_y,Axis-Y,Axis-Y,,,,AXIS-Y,True,,,,,
barth,Barth,Barth,,,,,True,,,,,
black_pound,Black Pound,Black Pound,,,,,True,,,,,
blanc_tiger,Blanc Tiger,Blanc Tiger,,,,BLANC TIGER,True,,,,,
bobo_boo,Bobo&Boo,Bobo&Boo,,,,,True,,,,,
bong_chef,Bong Chef,Bong Chef,,,,,True,,,,,
bonsicilia,Bonsicilia,Bonsicilia,,,,,True,,,,,
bontasana,Bontasana,Bontasana,,,,,True,,,,,
brakes,Brakes,Brakes,,,,,True,,,,,
brookstone,Brookstone,Brookstone,,,,,True,,,,,
by_bua,By Bua,By Bua,,,,,True,,,,,
carlier,Carlier,Carlier,,,,,True,,,,,
cartolli,Cartolli,Cartolli,,,,CARTOLLI,True,,,,,
certified_organic,Certified Organic,Certified Organic,,,,CERTIFIED ORGANIC,True,,,,,
charis_john,Charis John,Charis John,,,,,True,,,,,
choithrams,Choithrams,Choithrams,,,,,True,,,,,
colacchio,Colacchio,Colacchio,,,,,True,,,,,
the_acai_spot,The Acai Spot,The Acai Spot,,,,THE ACAI SPOT,True,,,,,
the_baker_s_dozen,The Baker's Dozen,The Baker's Dozen,,,,THE BAKER'S DOZEN,True,,,,,
the_foods_of_athenry,The Foods of Athenry,The Foods of Athenry,,,,,True,,,,,
only_plant_based,,Only Plant Based,,,,ONLY PLANT BASED,True,,,,,
danica,,Danica,,,,DANICA,True,,,,,
educational_insights,,Educational Insights,,,,EDUCATIONAL INSIGHTS,True,,,,,
dream_ella,,Dream Ella,,,,DREAM ELLA,True,,,,,
dream_on_me,,Dream On Me,,,,,True,,,,,
dk,,Dk,,,,,True,,,,,
flutter_friends,,Flutter Friends,,,,,True,,,,,
glitter_babyz,,Glitter Babyz,,,,GLITTER BABYZ,True,,,,,
goo_goo_galaxy,,Goo Goo Galaxy,,,,,True,,,,,
gelateenz,,Gelateenz,,,,GELATEENZ,True,,,,,
974bands,,974Bands,,,,974BANDS,True,,,,,
mr_mrs_fragrance,,Mr&Mrs Fragrance,,,,MR&MRS FRAGRANCE,True,,,,,
hidratespark,,Hidratespark,,,,,True,,,,,
keko,,Keko,,,,,True,,,,,
macnoa,,Macnoa,,,,MACNOA,True,,,,,
mageasy,,Mageasy,,,,MAGEASY,True,,,,,
moxyo,,Moxyo,,,,,True,,,,,
opolar,,Opolar,,,,OPOLAR,True,,,,,
x_doria,,X-doria,,,,X-DORIA,True,,,,,
x_level,,X-level,,,,,True,,,,,
ailke,Ailke,Ailke,,,,,True,,,,,
arton,Arton,Arton,,,,ARTON,True,,,,,
hair_company,Hair Company,Hair Company,,,,HAIR COMPANY,True,,,,,
lanthome,Lanthome,Lanthome,,,,LANTHOME,True,,,,,
liptomama,Liptomama,Liptomama,,,,LIPTOMAMA,True,,,,,
oraltec_go,Oraltec Go,Oraltec Go,,,,,True,,,,,
king_love_beauty,King Love Beauty,King Love Beauty,,,,KING LOVE BEAUTY,True,,,,,
ferosom_forte,Ferosom Forte,Ferosom Forte,,,,FEROSOM FORTE,True,,,,,
vitarenew,Vitarenew,Vitarenew,,,,,True,,,,,
dippo,Dippo,Dippo,,,,,True,,,,,
tetto,,Tetto,,,,,True,,,,,
casual,Casual,Casual,,,,,True,,,,,
wiz,Wiz,Wiz,,,,WIZ,True,,,,,
line_rio,Line Rio,Line Rio,,,,LINE RIO,True,,,,,
step,Step,Step,,,,STEP,True,,,,,
ofion,Ofion,Ofion,,,,,True,,,,,
teb,Teb,Teb,,,,TEB,True,,,,,
gangy,Gangy,Gangy,,,,GANGY,True,,,,,
gelato_factory,Gelato Factory,Gelato Factory,,,,GELATO FACTORY,True,,,,,
lotus_rice,Lotus Rice,Lotus Rice,,,,LOTUS RICE,True,,,,,
grandorf,Grandorf,Grandorf,,,,GRANDORF,True,,,,,
nickak,Nickak,Nickak,,,,NICKAK,True,,,,,
matamun,,Matamun,,,,MATAMUN,True,,,,,
fruit_by_the_foot,,Fruit by the Foot,,,,General Mills,True,,,,,
rj,,RJ,,,,,True,,,,,
nanolet,,Nanolet,,,,NANOLET,True,,,,,
joysbio,,Joysbio,,,,,True,,,,,
miss_joliet,Miss Joliet,Miss Joliet,,,,MISS JOLIET,True,,,,,
le_neng_toys,Le Neng Toys,Le Neng Toys,,,,,True,,,,,
ukk,,UKK,,,,UKK,True,,,,,
fire_ball,Fire Ball,Fire Ball,,,,FIRE BALL,True,,,,,
saila,Saila,Saila,,,,SAILA,True,,,,,
steril,Steril,Steril,,,,,True,,,,,
ecoplast,Ecoplast,Ecoplast,,,,,True,,,,,
fcl,FCL,FCL,,,,,True,,,,,
infulan,Infulan,Infulan,,,,,True,,,,,
inno_derma,Inno-Derma,Inno-Derma,,,,,True,,,,,
metoject,Metoject,Metoject,,,,,True,,,,,
selson,Selson,Selson,,,,,True,,,,,
reliadose,Reliadose,Reliadose,,,,,True,,,,,
seche_vite,Seche Vite,Seche Vite,,,,,True,,,,,
sterile,Sterile,Sterile,,,,,True,,,,,
valmartin,,Valmartin,,,,,True,,,,,
panesco,,Panesco,,,,,True,,,,,
sagiko,,Sagiko,,,,SAGIKO,True,,,,,
kenzi,Kenzi,Kenzi,,,,KENZI,True,,,,,
al_tahona,Al Tahona,Al Tahona,,,,AL TAHONA,True,,,,,
prime_hydration,Prime Hydration,Prime Hydration,,,,PRIME HYDRATION,True,,,,,
clim,,Clim,,,,,True,,,,,
otantik,,Otantik,,,,OTANTIK,True,,,,,
peggy_sage,Peggy Sage,Peggy Sage,,,,PEGGY SAGE,True,,,,,
qiriness,Qiriness,Qiriness,,,,,True,,,,,
sankom,,Sankom,,,,SANKOM,True,,,,,
flavory,,Flavory,,,,,True,,,,,
gramiyum,,Gramiyum,,,,,True,,,,,
health_basket,,Health Basket,,,,HEALTH BASKET,True,,,,,
lafayette,,Lafayette,,,,LAFAYETTE,True,,,,,
nilamel,,Nilamel,,,,NILAMEL,True,,,,,
